Dags reiknings,Kassanúmer,Vörunúmer,Lýsing,Magn,Upphæð m/VSK,Lýsing-stem,ID
2020-10-19,2.0,Sumar11,7 jj   ,1.0,795,"['7', 'jj']",40
2020-10-19,2.0,Sumar30,11 chango   ,1.0,795,"['11', 'chango']",6
2020-10-19,2.0,Sumar4,8 dazed   ,1.0,795,"['8', 'daze']",15
2020-10-19,2.0,Sumar27,8 mozzato   ,1.0,795,"['8', 'mozzato']",57
2020-10-19,21.0,2018,pescado,1.0,845,['pescado'],67
2020-10-19,21.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-19,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-19,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,2.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-19,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-19,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-19,2.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-19,2.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-19,2.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-19,2.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-19,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,2.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-19,2.0,Sumar26,7 pescado   ,1.0,795,"['7', 'pescado']",67
2020-10-19,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-19,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-19,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,21.0,2005,2 chickencado,1.0,1690,"['2', 'chickencado']",8
2020-10-19,21.0,2007,parmella,1.0,1690,['parmella'],65
2020-10-19,21.0,1003,nice guy ,1.0,1190,"['nice', 'guy']",63
2020-10-19,21.0,2028,7 jj ,1.0,1190,"['7', 'jj']",40
2020-10-19,21.0,Sumar23,4 parmella  ,1.0,795,"['4', 'parmella']",65
2020-10-19,21.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-19,21.0,Sumar11,7 jj   ,1.0,795,"['7', 'jj']",40
2020-10-19,21.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-19,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,21.0,Sumar26,7 pescado   ,1.0,795,"['7', 'pescado']",67
2020-10-19,21.0,Sumar10,4 lotta love   ,1.0,795,"['4', 'lotta', 'love']",48
2020-10-19,21.0,2038,3 hangover,1.0,1690,"['3', 'hangov']",30
2020-10-19,21.0,2008,spicy chicken,1.0,1690,"['spici', 'chicken']",75
2020-10-19,21.0,3004,3 icelandic flirt ,1.0,1190,"['3', 'iceland', 'flirt']",36
2020-10-19,21.0,2023,9   chicken curry,1.0,845,"['9', 'chicken', 'curri']",75
2020-10-19,21.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-19,21.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-19,21.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-19,21.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-19,21.0,1007,presley ,1.0,595,['presley'],69
2020-10-19,21.0,2028,7 jj ,1.0,595,"['7', 'jj']",40
2020-10-19,21.0,2018,pescado,1.0,845,['pescado'],67
2020-10-19,21.0,2066,kjöt,1.0,138,['kjöt'],47
2020-10-19,21.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-19,21.0,1007,presley ,1.0,595,['presley'],69
2020-10-19,21.0,2028,7 jj ,1.0,595,"['7', 'jj']",40
2020-10-19,21.0,2023,9   chicken curry,1.0,845,"['9', 'chicken', 'curri']",75
2020-10-19,2.0,2027,7 jj lítil,1.0,990,"['7', 'jj', 'lítil']",41
2020-10-19,2.0,2026,lotta love lítil,1.0,990,"['lotta', 'love', 'lítil']",49
2020-10-19,2.0,1025,lotta love ,1.0,1190,"['lotta', 'love']",48
2020-10-19,21.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-19,21.0,Sumar10,4 lotta love   ,1.0,795,"['4', 'lotta', 'love']",48
2020-10-19,21.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-19,2.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-19,2.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-19,2.0,Sumar10,4 lotta love   ,1.0,795,"['4', 'lotta', 'love']",48
2020-10-19,2.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-19,2.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-19,21.0,2085,meat love,1.0,845,"['meat', 'love']",48
2020-10-19,2.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-19,2.0,Sumar26,7 pescado   ,1.0,795,"['7', 'pescado']",67
2020-10-19,2.0,Sumar26,7 pescado   ,1.0,795,"['7', 'pescado']",67
2020-10-19,2.0,Sumar28,9 chicken curry   ,1.0,795,"['9', 'chicken', 'curri']",75
2020-10-19,2.0,Sumar28,9 chicken curry   ,1.0,795,"['9', 'chicken', 'curri']",75
2020-10-19,21.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-19,2.0,000005, poki,1.0,40,['poki'],50
2020-10-19,21.0,2003,spicy tuna,1.0,845,"['spici', 'tuna']",77
2020-10-19,21.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-19,21.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-19,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,2.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-19,2.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-19,2.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-19,2.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-19,21.0,2005,2 chickencado,1.0,1690,"['2', 'chickencado']",8
2020-10-19,2.0,2001,11 chango,1.0,845,"['11', 'chango']",6
2020-10-19,2.0,2001,11 chango,1.0,845,"['11', 'chango']",6
2020-10-19,2.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-19,2.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-19,2.0,Sumar19,7 elvis   ,1.0,795,"['7', 'elvi']",19
2020-10-19,21.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-19,2.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-19,21.0,2038,3 hangover,1.0,845,"['3', 'hangov']",30
2020-10-19,21.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-19,21.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-19,21.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-19,21.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-19,21.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-19,21.0,2018,pescado,1.0,845,['pescado'],67
2020-10-19,21.0,1007,presley ,1.0,1190,['presley'],69
2020-10-19,21.0,2001,11 chango,1.0,845,"['11', 'chango']",6
2020-10-19,21.0,1004,9 honey bunny ,1.0,595,"['9', 'honey', 'bunni']",34
2020-10-19,21.0,2003,spicy tuna,1.0,845,"['spici', 'tuna']",77
2020-10-19,21.0,2001,11 chango,1.0,1690,"['11', 'chango']",6
2020-10-19,21.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-19,2.0,2016,1 lítil spicy chicken,1.0,525,"['1', 'lítil', 'spici', 'chicken']",76
2020-10-19,2.0,2016,1 lítil spicy chicken,1.0,525,"['1', 'lítil', 'spici', 'chicken']",76
2020-10-19,2.0,1013,2 good times lítil,1.0,495,"['2', 'good', 'time', 'lítil']",25
2020-10-19,2.0,1013,2 good times lítil,1.0,495,"['2', 'good', 'time', 'lítil']",25
2020-10-19,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,21.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-19,21.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-19,21.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-19,21.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-19,2.0,2038,3 hangover,1.0,845,"['3', 'hangov']",30
2020-10-19,2.0,2038,3 hangover,1.0,845,"['3', 'hangov']",30
2020-10-19,2.0,1001,2 good times ,1.0,595,"['2', 'good', 'time']",24
2020-10-19,2.0,1007,presley ,1.0,595,['presley'],69
2020-10-19,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,21.0,2085,meat love,1.0,845,"['meat', 'love']",48
2020-10-19,21.0,2085,meat love,1.0,845,"['meat', 'love']",48
2020-10-19,21.0,2085,meat love,1.0,1690,"['meat', 'love']",48
2020-10-19,21.0,2085,meat love,1.0,1690,"['meat', 'love']",48
2020-10-19,2.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-19,2.0,2008,spicy chicken,1.0,1690,"['spici', 'chicken']",75
2020-10-19,2.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-19,21.0,2080, pescado,1.0,495,['pescado'],67
2020-10-19,21.0,2080, pescado,1.0,495,['pescado'],67
2020-10-19,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,21.0,2007,parmella,1.0,845,['parmella'],65
2020-10-19,21.0,2007,parmella,1.0,845,['parmella'],65
2020-10-19,2.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-19,2.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-19,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,2.0,2023,9   chicken curry,1.0,845,"['9', 'chicken', 'curri']",75
2020-10-19,2.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-19,2.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-19,2.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-19,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,2.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-19,2.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-19,2.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-19,2.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-19,21.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-19,21.0,Sumar26,7 pescado   ,1.0,795,"['7', 'pescado']",67
2020-10-19,21.0,Sumar4,8 dazed   ,1.0,795,"['8', 'daze']",15
2020-10-19,21.0,Sumar26,7 pescado   ,1.0,795,"['7', 'pescado']",67
2020-10-19,21.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-19,21.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-19,21.0,1007,presley ,1.0,1190,['presley'],69
2020-10-19,2.0,2018,pescado,1.0,845,['pescado'],67
2020-10-19,2.0,2018,pescado,1.0,845,['pescado'],67
2020-10-19,2.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-19,2.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-19,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,21.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-19,21.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-19,21.0,1001,2 good times ,1.0,595,"['2', 'good', 'time']",24
2020-10-19,21.0,1001,2 good times ,1.0,595,"['2', 'good', 'time']",24
2020-10-19,2.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-19,2.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-19,2.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-19,2.0,1004,9 honey bunny ,1.0,595,"['9', 'honey', 'bunni']",34
2020-10-19,2.0,2070,mozzarella,1.0,220,['mozzarella'],6
2020-10-19,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,21.0,2018,pescado,1.0,845,['pescado'],67
2020-10-19,21.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-19,21.0,1007,presley ,1.0,595,['presley'],69
2020-10-19,21.0,1001,2 good times ,1.0,595,"['2', 'good', 'time']",24
2020-10-19,21.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-19,21.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-19,21.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-19,21.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-19,21.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-19,21.0,1004,9 honey bunny ,1.0,595,"['9', 'honey', 'bunni']",34
2020-10-19,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-19,2.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-19,2.0,Sumar3,2 good times   ,1.0,795,"['2', 'good', 'time']",24
2020-10-19,2.0,Sumar7,11 mr  pink   ,1.0,795,"['11', 'mr', 'pink']",61
2020-10-19,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,2.0,1001,2 good times ,1.0,595,"['2', 'good', 'time']",24
2020-10-19,2.0,1001,2 good times ,1.0,595,"['2', 'good', 'time']",24
2020-10-19,2.0,2073, chango,1.0,495,['chango'],6
2020-10-19,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,21.0,6102,mr blonde ,1.0,595,"['mr', 'blond']",59
2020-10-19,21.0,6102,mr blonde ,1.0,595,"['mr', 'blond']",59
2020-10-19,21.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-19,21.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-19,2.0,2001,11 chango,1.0,845,"['11', 'chango']",6
2020-10-19,2.0,2001,11 chango,1.0,845,"['11', 'chango']",6
2020-10-19,2.0,2028,7 jj ,1.0,595,"['7', 'jj']",40
2020-10-19,2.0,2028,7 jj ,1.0,595,"['7', 'jj']",40
2020-10-19,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,21.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-19,21.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-19,21.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-19,21.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-19,21.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-19,21.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-19,21.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-19,21.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-19,21.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-19,21.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-19,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,2.0,3004,3 icelandic flirt ,1.0,595,"['3', 'iceland', 'flirt']",36
2020-10-19,2.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-19,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,21.0,2016,1 lítil spicy chicken,1.0,1050,"['1', 'lítil', 'spici', 'chicken']",76
2020-10-19,21.0,1014,nice guy lítil,1.0,990,"['nice', 'guy', 'lítil']",64
2020-10-19,2.0,1003,nice guy ,1.0,1190,"['nice', 'guy']",63
2020-10-19,2.0,2003,spicy tuna,1.0,1690,"['spici', 'tuna']",77
2020-10-19,2.0,2085,meat love,1.0,1690,"['meat', 'love']",48
2020-10-19,2.0,1007,presley ,1.0,1190,['presley'],69
2020-10-19,2.0,Sumar34,12 meatlove  ,1.0,795,"['12', 'meatlov']",53
2020-10-19,21.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-19,21.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-19,21.0,2008,spicy chicken,1.0,1690,"['spici', 'chicken']",75
2020-10-19,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,2.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-19,2.0,Sumar25,6 spicy tuna   ,1.0,795,"['6', 'spici', 'tuna']",77
2020-10-19,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-19,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,21.0,2008,spicy chicken,1.0,1690,"['spici', 'chicken']",75
2020-10-19,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-19,2.0,Sumar19,7 elvis   ,1.0,795,"['7', 'elvi']",19
2020-10-19,21.0,2014,2 lítil chicken cado,1.0,525,"['2', 'lítil', 'chicken', 'cado']",76
2020-10-19,21.0,2014,2 lítil chicken cado,1.0,525,"['2', 'lítil', 'chicken', 'cado']",76
2020-10-19,2.0,Sumar26,7 pescado   ,1.0,795,"['7', 'pescado']",67
2020-10-19,2.0,Sumar26,7 pescado   ,1.0,795,"['7', 'pescado']",67
2020-10-19,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-19,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-19,21.0,2060,7 elvis ,1.0,1190,"['7', 'elvi']",19
2020-10-19,21.0,2059,7 elvis lítil,1.0,495,"['7', 'elvi', 'lítil']",20
2020-10-19,21.0,2059,7 elvis lítil,1.0,495,"['7', 'elvi', 'lítil']",20
2020-10-19,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,2.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-19,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-19,2.0,2018,pescado,1.0,845,['pescado'],67
2020-10-19,2.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-19,21.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-19,21.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-19,21.0,Sumar30,11 chango   ,1.0,795,"['11', 'chango']",6
2020-10-19,21.0,Sumar30,11 chango   ,1.0,795,"['11', 'chango']",6
2020-10-19,2.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-19,2.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-19,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,2.0,2045,vanilla flirt ,1.0,595,"['vanilla', 'flirt']",89
2020-10-19,2.0,2045,vanilla flirt ,1.0,595,"['vanilla', 'flirt']",89
2020-10-19,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,2.0,2001,11 chango,1.0,1690,"['11', 'chango']",6
2020-10-19,2.0,2005,2 chickencado,1.0,1690,"['2', 'chickencado']",8
2020-10-19,2.0,2008,spicy chicken,1.0,1690,"['spici', 'chicken']",75
2020-10-19,2.0,1003,nice guy ,1.0,1190,"['nice', 'guy']",63
2020-10-19,2.0,1003,nice guy ,1.0,1190,"['nice', 'guy']",63
2020-10-19,2.0,2028,7 jj ,1.0,1190,"['7', 'jj']",40
2020-10-19,2.0,1004,9 honey bunny ,1.0,1190,"['9', 'honey', 'bunni']",34
2020-10-19,21.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-19,2.0,2008,spicy chicken,1.0,1690,"['spici', 'chicken']",75
2020-10-19,21.0,Sumar15,1 indian flirt   ,1.0,795,"['1', 'indian', 'flirt']",38
2020-10-19,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-19,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-19,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-19,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-19,21.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-19,2.0,Sumar5,9 honey bunny   ,1.0,795,"['9', 'honey', 'bunni']",34
2020-10-19,21.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-19,2.0,Sumar11,7 jj   ,1.0,795,"['7', 'jj']",40
2020-10-19,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,2.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-19,2.0,Sumar30,11 chango   ,1.0,795,"['11', 'chango']",6
2020-10-19,2.0,000005, poki,1.0,40,['poki'],50
2020-10-19,2.0,Sumar26,7 pescado   ,1.0,795,"['7', 'pescado']",67
2020-10-19,2.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-19,2.0,Sumar26,7 pescado   ,1.0,795,"['7', 'pescado']",67
2020-10-19,2.0,Sumar14,4 vanilla flirt   ,1.0,795,"['4', 'vanilla', 'flirt']",89
2020-10-19,2.0,Sumar10,4 lotta love   ,1.0,795,"['4', 'lotta', 'love']",48
2020-10-19,21.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-19,21.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-19,21.0,2002,tunacado,1.0,1690,['tunacado'],86
2020-10-19,21.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-19,21.0,2060,7 elvis ,1.0,595,"['7', 'elvi']",19
2020-10-19,2.0,2018,pescado,1.0,845,['pescado'],67
2020-10-19,2.0,2018,pescado,1.0,845,['pescado'],67
2020-10-19,2.0,1007,presley ,1.0,595,['presley'],69
2020-10-19,2.0,1025,lotta love ,1.0,595,"['lotta', 'love']",48
2020-10-19,21.0,2002,tunacado,1.0,1690,['tunacado'],86
2020-10-19,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,2.0,Sumar9,6 mr  blonde   ,1.0,795,"['6', 'mr', 'blond']",59
2020-10-19,2.0,Sumar7,11 mr  pink   ,1.0,795,"['11', 'mr', 'pink']",61
2020-10-19,2.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-19,2.0,Sumar26,7 pescado   ,1.0,795,"['7', 'pescado']",67
2020-10-19,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,21.0,2008,spicy chicken,1.0,845,"['spici', 'chicken']",75
2020-10-19,21.0,2018,pescado,1.0,845,['pescado'],67
2020-10-19,21.0,1003,nice guy ,1.0,595,"['nice', 'guy']",63
2020-10-19,21.0,1007,presley ,1.0,595,['presley'],69
2020-10-19,21.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,2.0,Sumar26,7 pescado   ,1.0,795,"['7', 'pescado']",67
2020-10-19,2.0,Sumar9,6 mr  blonde   ,1.0,795,"['6', 'mr', 'blond']",59
2020-10-19,2.0,Sumar23,4 parmella  ,1.0,795,"['4', 'parmella']",65
2020-10-19,2.0,Sumar7,11 mr  pink   ,1.0,795,"['11', 'mr', 'pink']",61
2020-10-19,21.0,2005,2 chickencado,1.0,845,"['2', 'chickencado']",8
2020-10-19,21.0,2038,3 hangover,1.0,845,"['3', 'hangov']",30
2020-10-19,21.0,2028,7 jj ,1.0,595,"['7', 'jj']",40
2020-10-19,21.0,2028,7 jj ,1.0,595,"['7', 'jj']",40
2020-10-19,21.0,2028,7 jj ,1.0,1190,"['7', 'jj']",40
2020-10-19,21.0,000005, poki,1.0,40,['poki'],50
2020-10-19,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-19,2.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-19,2.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-19,2.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-19,2.0,Sumar1,1 nice guy   ,1.0,795,"['1', 'nice', 'guy']",63
2020-10-19,2.0,Sumar11,7 jj   ,1.0,795,"['7', 'jj']",40
2020-10-19,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-19,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-19,2.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-19,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,2.0,Sumar23,4 parmella  ,1.0,795,"['4', 'parmella']",65
2020-10-19,2.0,Sumar21,2 chickencado   ,1.0,795,"['2', 'chickencado']",8
2020-10-19,21.0,Sumar2,5 alabama   ,1.0,795,"['5', 'alabama']",0
2020-10-19,2.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-19,21.0,Sumar23,4 parmella  ,1.0,795,"['4', 'parmella']",65
2020-10-19,2.0,Sumar4,8 dazed   ,1.0,795,"['8', 'daze']",15
2020-10-19,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
2020-10-19,21.0,Sumar2,5 alabama   ,1.0,795,"['5', 'alabama']",0
2020-10-19,21.0,Sumar23,4 parmella  ,1.0,795,"['4', 'parmella']",65
2020-10-19,21.0,Sumar2,5 alabama   ,1.0,795,"['5', 'alabama']",0
2020-10-19,21.0,Sumar23,4 parmella  ,1.0,795,"['4', 'parmella']",65
2020-10-19,21.0,Sumar2,5 alabama   ,1.0,795,"['5', 'alabama']",0
2020-10-19,21.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-19,2.0,Sumar3,2 good times   ,1.0,795,"['2', 'good', 'time']",24
2020-10-19,21.0,Sumar2,5 alabama   ,1.0,795,"['5', 'alabama']",0
2020-10-19,2.0,Sumar6,3 presley   ,1.0,795,"['3', 'presley']",69
2020-10-19,21.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-19,2.0,Sumar20,1 spicy chicken   ,1.0,795,"['1', 'spici', 'chicken']",75
2020-10-19,21.0,Sumar2,5 alabama   ,1.0,795,"['5', 'alabama']",0
2020-10-19,2.0,000004,lítil poki,1.0,20,"['lítil', 'poki']",50
